YYYY DOY Hour    X(au)     Y(au)     Z(au)
2020  25  15 -121.1707   10.1693   84.5228
2020  25  16 -121.1710   10.1693   84.5231
2020  25  17 -121.1713   10.1693   84.5233
2020  25  18 -121.1717   10.1693   84.5236
2020  25  19 -121.1720   10.1693   84.5238
2020  25  20 -121.1723   10.1693   84.5240
2020  25  21 -121.1727   10.1693   84.5243
2020  25  22 -121.1730   10.1693   84.5245
2020  25  23 -121.1733   10.1693   84.5248
2020  26   0 -121.1737   10.1693   84.5250
2020  26   1 -121.1740   10.1693   84.5252
2020  26   2 -121.1743   10.1693   84.5255
2020  26   3 -121.1746   10.1693   84.5257
2020  26   4 -121.1750   10.1693   84.5259
2020  26   5 -121.1753   10.1693   84.5262
2020  26   6 -121.1756   10.1693   84.5264
2020  26   7 -121.1760   10.1693   84.5267
2020  26   8 -121.1763   10.1693   84.5269
2020  26   9 -121.1766   10.1693   84.5271
2020  26  10 -121.1769   10.1693   84.5274
2020  26  11 -121.1773   10.1693   84.5276
2020  26  12 -121.1776   10.1693   84.5279
2020  26  13 -121.1779   10.1693   84.5281
2020  26  14 -121.1783   10.1693   84.5283
2020  26  15 -121.1786   10.1693   84.5286
2020  26  16 -121.1789   10.1693   84.5288
2020  26  17 -121.1793   10.1693   84.5291
2020  26  18 -121.1796   10.1693   84.5293
2020  26  19 -121.1799   10.1693   84.5295
2020  26  20 -121.1803   10.1693   84.5298
2020  26  21 -121.1806   10.1693   84.5300
2020  26  22 -121.1809   10.1693   84.5303
2020  26  23 -121.1812   10.1692   84.5305
2020  27   0 -121.1816   10.1693   84.5307
2020  27   1 -121.1819   10.1692   84.5310
2020  27   2 -121.1822   10.1692   84.5312
2020  27   3 -121.1826   10.1692   84.5314
2020  27   4 -121.1829   10.1692   84.5317
2020  27   5 -121.1832   10.1692   84.5319
2020  27   6 -121.1836   10.1692   84.5322
2020  27   7 -121.1839   10.1692   84.5324
2020  27   8 -121.1842   10.1692   84.5327
2020  27   9 -121.1845   10.1692   84.5329
2020  27  10 -121.1849   10.1692   84.5331
2020  27  11 -121.1852   10.1692   84.5334
2020  27  12 -121.1855   10.1692   84.5336
2020  27  13 -121.1859   10.1692   84.5339
2020  27  14 -121.1862   10.1692   84.5341
2020  27  15 -121.1865   10.1692   84.5343
2020  27  16 -121.1869   10.1692   84.5346
2020  27  17 -121.1872   10.1692   84.5348
2020  27  18 -121.1875   10.1692   84.5351
2020  27  19 -121.1878   10.1692   84.5353
2020  27  20 -121.1882   10.1692   84.5355
2020  27  21 -121.1885   10.1692   84.5358
2020  27  22 -121.1888   10.1692   84.5360
2020  27  23 -121.1892   10.1692   84.5363
2020  28   0 -121.1895   10.1692   84.5365
2020  28   1 -121.1898   10.1692   84.5367
2020  28   2 -121.1902   10.1692   84.5370
2020  28   3 -121.1905   10.1692   84.5372
2020  28   4 -121.1908   10.1692   84.5374
2020  28   5 -121.1912   10.1692   84.5377
2020  28   6 -121.1915   10.1692   84.5379
2020  28   7 -121.1918   10.1692   84.5382
2020  28   8 -121.1922   10.1692   84.5384
2020  28   9 -121.1925   10.1691   84.5386
2020  28  10 -121.1928   10.1692   84.5389
2020  28  11 -121.1931   10.1691   84.5391
2020  28  12 -121.1935   10.1692   84.5394
2020  28  13 -121.1938   10.1692   84.5396
2020  28  14 -121.1941   10.1692   84.5398
2020  28  15 -121.1945   10.1692   84.5401
2020  28  16 -121.1948   10.1692   84.5403
2020  28  17 -121.1951   10.1692   84.5406
2020  28  18 -121.1954   10.1691   84.5408
2020  28  19 -121.1958   10.1691   84.5410
2020  28  20 -121.1961   10.1691   84.5413
2020  28  21 -121.1964   10.1691   84.5415
2020  28  22 -121.1968   10.1691   84.5418
2020  28  23 -121.1971   10.1691   84.5420
2020  29   0 -121.1974   10.1691   84.5422
2020  29   1 -121.1978   10.1691   84.5425
2020  29   2 -121.1981   10.1691   84.5427
2020  29   3 -121.1984   10.1691   84.5430
2020  29   4 -121.1987   10.1691   84.5432
2020  29   5 -121.1991   10.1691   84.5434
2020  29   6 -121.1994   10.1691   84.5437
2020  29   7 -121.1997   10.1691   84.5439
2020  29   8 -121.2001   10.1691   84.5442
2020  29   9 -121.2004   10.1691   84.5444
2020  29  10 -121.2007   10.1691   84.5446
2020  29  11 -121.2011   10.1691   84.5449
2020  29  12 -121.2014   10.1691   84.5451
2020  29  13 -121.2017   10.1691   84.5454
2020  29  14 -121.2021   10.1691   84.5456
2020  29  15 -121.2024   10.1691   84.5458
2020  29  16 -121.2027   10.1691   84.5461
2020  29  17 -121.2030   10.1691   84.5463
2020  29  18 -121.2034   10.1691   84.5465
2020  29  19 -121.2037   10.1691   84.5468
2020  29  20 -121.2040   10.1691   84.5470
2020  29  21 -121.2044   10.1691   84.5473
2020  29  22 -121.2047   10.1691   84.5475
2020  29  23 -121.2050   10.1691   84.5477
2020  30   0 -121.2054   10.1691   84.5480
2020  30   1 -121.2057   10.1691   84.5482
2020  30   2 -121.2060   10.1690   84.5485
2020  30   3 -121.2063   10.1691   84.5487
2020  30   4 -121.2067   10.1690   84.5489
2020  30   5 -121.2070   10.1690   84.5492
2020  30   6 -121.2073   10.1690   84.5494
2020  30   7 -121.2077   10.1690   84.5497
2020  30   8 -121.2080   10.1690   84.5499
2020  30   9 -121.2083   10.1691   84.5501
2020  30  10 -121.2087   10.1691   84.5504
2020  30  11 -121.2090   10.1690   84.5506
2020  30  12 -121.2093   10.1690   84.5509
2020  30  13 -121.2096   10.1690   84.5511
2020  30  14 -121.2100   10.1690   84.5513
2020  30  15 -121.2103   10.1690   84.5516
2020  30  16 -121.2106   10.1690   84.5518
2020  30  17 -121.2110   10.1690   84.5521
2020  30  18 -121.2113   10.1690   84.5523
2020  30  19 -121.2116   10.1690   84.5525
2020  30  20 -121.2120   10.1690   84.5528
2020  30  21 -121.2123   10.1690   84.5530
2020  30  22 -121.2126   10.1690   84.5533
2020  30  23 -121.2130   10.1690   84.5535
2020  31   0 -121.2133   10.1690   84.5537
2020  31   1 -121.2136   10.1690   84.5540
2020  31   2 -121.2140   10.1690   84.5542
2020  31   3 -121.2143   10.1690   84.5545
2020  31   4 -121.2146   10.1690   84.5547
2020  31   5 -121.2149   10.1690   84.5549
2020  31   6 -121.2153   10.1690   84.5552
2020  31   7 -121.2156   10.1690   84.5554
2020  31   8 -121.2159   10.1690   84.5557
2020  31   9 -121.2163   10.1690   84.5559
2020  31  10 -121.2166   10.1690   84.5561
2020  31  11 -121.2169   10.1690   84.5564
2020  31  12 -121.2172   10.1689   84.5566
2020  31  13 -121.2176   10.1690   84.5568
2020  31  14 -121.2179   10.1690   84.5571
2020  31  15 -121.2182   10.1690   84.5573
2020  31  16 -121.2186   10.1690   84.5576
2020  31  17 -121.2189   10.1690   84.5578
2020  31  18 -121.2192   10.1690   84.5580
2020  31  19 -121.2196   10.1689   84.5583
2020  31  20 -121.2199   10.1690   84.5585
2020  31  21 -121.2202   10.1689   84.5588
2020  31  22 -121.2206   10.1689   84.5590
2020  31  23 -121.2209   10.1689   84.5592
2020  32   0 -121.2212   10.1689   84.5595
2020  32   1 -121.2215   10.1689   84.5597
2020  32   2 -121.2219   10.1689   84.5600
2020  32   3 -121.2222   10.1689   84.5602
2020  32   4 -121.2225   10.1689   84.5604
2020  32   5 -121.2228   10.1689   84.5607
2020  32   6 -121.2232   10.1689   84.5609
2020  32   7 -121.2235   10.1689   84.5612
2020  32   8 -121.2238   10.1689   84.5614
2020  32   9 -121.2242   10.1689   84.5616
2020  32  10 -121.2245   10.1689   84.5619
2020  32  11 -121.2248   10.1689   84.5621
2020  32  12 -121.2252   10.1689   84.5624
2020  32  13 -121.2255   10.1689   84.5626
2020  32  14 -121.2258   10.1689   84.5628
2020  32  15 -121.2262   10.1689   84.5631
2020  32  16 -121.2265   10.1689   84.5633
2020  32  17 -121.2268   10.1689   84.5636
2020  32  18 -121.2272   10.1689   84.5638
2020  32  19 -121.2275   10.1689   84.5640
2020  32  20 -121.2278   10.1689   84.5643
2020  32  21 -121.2281   10.1689   84.5645
2020  32  22 -121.2285   10.1689   84.5647
2020  32  23 -121.2288   10.1689   84.5650
2020  33   0 -121.2291   10.1689   84.5652
2020  33   1 -121.2295   10.1689   84.5655
2020  33   2 -121.2298   10.1689   84.5657
2020  33   3 -121.2301   10.1689   84.5659
2020  33   4 -121.2304   10.1689   84.5662
2020  33   5 -121.2308   10.1688   84.5664
2020  33   6 -121.2311   10.1689   84.5667
2020  33   7 -121.2314   10.1688   84.5669
2020  33   8 -121.2318   10.1688   84.5671
2020  33   9 -121.2321   10.1688   84.5674
2020  33  10 -121.2324   10.1688   84.5676
2020  33  11 -121.2328   10.1689   84.5679
2020  33  12 -121.2331   10.1689   84.5681
2020  33  13 -121.2334   10.1689   84.5684
2020  33  14 -121.2338   10.1688   84.5686
2020  33  15 -121.2341   10.1688   84.5688
2020  33  16 -121.2344   10.1688   84.5691
2020  33  17 -121.2348   10.1688   84.5693
2020  33  18 -121.2351   10.1688   84.5695
2020  33  19 -121.2354   10.1688   84.5698
2020  33  20 -121.2357   10.1688   84.5700
2020  33  21 -121.2361   10.1688   84.5703
2020  33  22 -121.2364   10.1688   84.5705
2020  33  23 -121.2367   10.1688   84.5707
2020  34   0 -121.2371   10.1688   84.5710
2020  34   1 -121.2374   10.1688   84.5712
2020  34   2 -121.2377   10.1688   84.5715
2020  34   3 -121.2381   10.1688   84.5717
2020  34   4 -121.2384   10.1688   84.5719
2020  34   5 -121.2387   10.1688   84.5722
2020  34   6 -121.2390   10.1688   84.5724
2020  34   7 -121.2394   10.1688   84.5727
2020  34   8 -121.2397   10.1688   84.5729
2020  34   9 -121.2400   10.1688   84.5731
2020  34  10 -121.2404   10.1688   84.5734
2020  34  11 -121.2407   10.1688   84.5736
2020  34  12 -121.2410   10.1688   84.5739
2020  34  13 -121.2414   10.1688   84.5741
2020  34  14 -121.2417   10.1688   84.5743
2020  34  15 -121.2420   10.1688   84.5746
2020  34  16 -121.2423   10.1688   84.5748
2020  34  17 -121.2427   10.1688   84.5750
2020  34  18 -121.2430   10.1688   84.5753
2020  34  19 -121.2433   10.1688   84.5755
2020  34  20 -121.2437   10.1688   84.5758
2020  34  21 -121.2440   10.1688   84.5760
2020  34  22 -121.2443   10.1687   84.5762
2020  34  23 -121.2447   10.1688   84.5765
2020  35   0 -121.2450   10.1687   84.5767
2020  35   1 -121.2453   10.1687   84.5770
2020  35   2 -121.2456   10.1687   84.5772
2020  35   3 -121.2460   10.1687   84.5775
2020  35   4 -121.2463   10.1687   84.5777
2020  35   5 -121.2466   10.1687   84.5779
2020  35   6 -121.2470   10.1687   84.5782
2020  35   7 -121.2473   10.1687   84.5784
2020  35   8 -121.2476   10.1687   84.5786
2020  35   9 -121.2480   10.1687   84.5789
2020  35  10 -121.2483   10.1687   84.5791
2020  35  11 -121.2486   10.1687   84.5794
2020  35  12 -121.2489   10.1687   84.5796
2020  35  13 -121.2493   10.1687   84.5799
2020  35  14 -121.2496   10.1687   84.5801
2020  35  15 -121.2499   10.1687   84.5803
2020  35  16 -121.2503   10.1687   84.5806
2020  35  17 -121.2506   10.1687   84.5808
2020  35  18 -121.2509   10.1687   84.5811
2020  35  19 -121.2513   10.1687   84.5813
2020  35  20 -121.2516   10.1687   84.5815
2020  35  21 -121.2519   10.1687   84.5818
2020  35  22 -121.2522   10.1687   84.5820
2020  35  23 -121.2526   10.1687   84.5822
2020  36   0 -121.2529   10.1687   84.5825
2020  36   1 -121.2532   10.1687   84.5827
2020  36   2 -121.2536   10.1687   84.5830
2020  36   3 -121.2539   10.1687   84.5832
2020  36   4 -121.2542   10.1687   84.5834
2020  36   5 -121.2546   10.1687   84.5837
2020  36   6 -121.2549   10.1687   84.5839
2020  36   7 -121.2552   10.1687   84.5842
2020  36   8 -121.2555   10.1687   84.5844
2020  36   9 -121.2559   10.1687   84.5846
2020  36  10 -121.2562   10.1687   84.5849
2020  36  11 -121.2566   10.1686   84.5851
2020  36  12 -121.2569   10.1687   84.5854
2020  36  13 -121.2572   10.1687   84.5856
2020  36  14 -121.2575   10.1687   84.5858
2020  36  15 -121.2579   10.1686   84.5861
2020  36  16 -121.2582   10.1687   84.5863
2020  36  17 -121.2585   10.1686   84.5866
2020  36  18 -121.2589   10.1686   84.5868
2020  36  19 -121.2592   10.1686   84.5870
2020  36  20 -121.2595   10.1686   84.5873
2020  36  21 -121.2599   10.1686   84.5875
2020  36  22 -121.2602   10.1686   84.5877
2020  36  23 -121.2605   10.1686   84.5880
2020  37   0 -121.2608   10.1686   84.5882
2020  37   1 -121.2612   10.1686   84.5885
2020  37   2 -121.2615   10.1686   84.5887
2020  37   3 -121.2618   10.1686   84.5890
2020  37   4 -121.2622   10.1686   84.5892
2020  37   5 -121.2625   10.1686   84.5894
2020  37   6 -121.2628   10.1686   84.5897
2020  37   7 -121.2632   10.1686   84.5899
2020  37   8 -121.2635   10.1686   84.5901
2020  37   9 -121.2638   10.1686   84.5904
2020  37  10 -121.2641   10.1686   84.5906
2020  37  11 -121.2645   10.1686   84.5909
2020  37  12 -121.2648   10.1686   84.5911
2020  37  13 -121.2651   10.1686   84.5913
2020  37  14 -121.2655   10.1686   84.5916
2020  37  15 -121.2658   10.1686   84.5918
2020  37  16 -121.2661   10.1686   84.5921
2020  37  17 -121.2664   10.1686   84.5923
2020  37  18 -121.2668   10.1686   84.5925
2020  37  19 -121.2671   10.1686   84.5928
2020  37  20 -121.2674   10.1686   84.5930
2020  37  21 -121.2678   10.1686   84.5933
2020  37  22 -121.2681   10.1686   84.5935
2020  37  23 -121.2684   10.1686   84.5937
2020  38   0 -121.2688   10.1686   84.5940
2020  38   1 -121.2691   10.1686   84.5942
2020  38   2 -121.2694   10.1685   84.5945
2020  38   3 -121.2698   10.1686   84.5947
2020  38   4 -121.2701   10.1685   84.5949
2020  38   5 -121.2704   10.1685   84.5952
2020  38   6 -121.2708   10.1685   84.5954
2020  38   7 -121.2711   10.1685   84.5956
2020  38   8 -121.2714   10.1685   84.5959
2020  38   9 -121.2717   10.1686   84.5961
2020  38  10 -121.2721   10.1685   84.5964
2020  38  11 -121.2724   10.1685   84.5966
2020  38  12 -121.2727   10.1685   84.5968
2020  38  13 -121.2731   10.1685   84.5971
2020  38  14 -121.2734   10.1685   84.5973
2020  38  15 -121.2737   10.1685   84.5976
2020  38  16 -121.2740   10.1685   84.5978
2020  38  17 -121.2744   10.1685   84.5981
2020  38  18 -121.2747   10.1685   84.5983
2020  38  19 -121.2750   10.1685   84.5985
2020  38  20 -121.2754   10.1685   84.5988
2020  38  21 -121.2757   10.1685   84.5990
2020  38  22 -121.2760   10.1685   84.5992
2020  38  23 -121.2764   10.1685   84.5995
2020  39   0 -121.2767   10.1685   84.5997
2020  39   1 -121.2770   10.1685   84.6000
2020  39   2 -121.2773   10.1685   84.6002
2020  39   3 -121.2777   10.1685   84.6004
2020  39   4 -121.2780   10.1685   84.6007
2020  39   5 -121.2783   10.1685   84.6009
2020  39   6 -121.2787   10.1685   84.6012
2020  39   7 -121.2790   10.1685   84.6014
2020  39   8 -121.2793   10.1685   84.6016
2020  39   9 -121.2797   10.1685   84.6019
2020  39  10 -121.2800   10.1685   84.6021
2020  39  11 -121.2803   10.1685   84.6024
2020  39  12 -121.2807   10.1684   84.6026
2020  39  13 -121.2810   10.1685   84.6028
2020  39  14 -121.2813   10.1685   84.6031
2020  39  15 -121.2817   10.1685   84.6033
2020  39  16 -121.2820   10.1685   84.6036
2020  39  17 -121.2823   10.1685   84.6038
2020  39  18 -121.2826   10.1685   84.6040
2020  39  19 -121.2830   10.1684   84.6043
2020  39  20 -121.2833   10.1685   84.6045
2020  39  21 -121.2836   10.1684   84.6047
2020  39  22 -121.2840   10.1684   84.6050
2020  39  23 -121.2843   10.1684   84.6052
2020  40   0 -121.2846   10.1684   84.6055
2020  40   1 -121.2849   10.1684   84.6057
2020  40   2 -121.2853   10.1684   84.6059
2020  40   3 -121.2856   10.1684   84.6062
2020  40   4 -121.2859   10.1684   84.6064
2020  40   5 -121.2863   10.1684   84.6067
2020  40   6 -121.2866   10.1684   84.6069
2020  40   7 -121.2869   10.1684   84.6072
2020  40   8 -121.2873   10.1684   84.6074
2020  40   9 -121.2876   10.1684   84.6076
2020  40  10 -121.2879   10.1684   84.6079
2020  40  11 -121.2883   10.1684   84.6081
2020  40  12 -121.2886   10.1684   84.6083
2020  40  13 -121.2889   10.1684   84.6086
2020  40  14 -121.2892   10.1684   84.6088
2020  40  15 -121.2896   10.1684   84.6091
2020  40  16 -121.2899   10.1684   84.6093
2020  40  17 -121.2902   10.1684   84.6095
2020  40  18 -121.2906   10.1684   84.6098
2020  40  19 -121.2909   10.1684   84.6100
2020  40  20 -121.2912   10.1684   84.6102
2020  40  21 -121.2915   10.1684   84.6105
2020  40  22 -121.2919   10.1684   84.6107
2020  40  23 -121.2922   10.1684   84.6110
2020  41   0 -121.2925   10.1684   84.6112
2020  41   1 -121.2929   10.1684   84.6115
2020  41   2 -121.2932   10.1684   84.6117
2020  41   3 -121.2935   10.1684   84.6119
2020  41   4 -121.2939   10.1684   84.6122
2020  41   5 -121.2942   10.1683   84.6124
2020  41   6 -121.2945   10.1684   84.6127
2020  41   7 -121.2949   10.1683   84.6129
2020  41   8 -121.2952   10.1684   84.6131
2020  41   9 -121.2955   10.1684   84.6134
2020  41  10 -121.2958   10.1684   84.6136
2020  41  11 -121.2962   10.1684   84.6138
2020  41  12 -121.2965   10.1683   84.6141
2020  41  13 -121.2968   10.1684   84.6143
2020  41  14 -121.2972   10.1683   84.6146
2020  41  15 -121.2975   10.1683   84.6148
2020  41  16 -121.2978   10.1683   84.6150
2020  41  17 -121.2981   10.1683   84.6153
2020  41  18 -121.2985   10.1683   84.6155
2020  41  19 -121.2988   10.1683   84.6158
2020  41  20 -121.2991   10.1683   84.6160
2020  41  21 -121.2995   10.1683   84.6162
2020  41  22 -121.2998   10.1683   84.6165
2020  41  23 -121.3001   10.1683   84.6167
2020  42   0 -121.3005   10.1683   84.6170
2020  42   1 -121.3008   10.1683   84.6172
2020  42   2 -121.3011   10.1683   84.6174
2020  42   3 -121.3014   10.1683   84.6177
2020  42   4 -121.3018   10.1683   84.6179
2020  42   5 -121.3021   10.1683   84.6182
2020  42   6 -121.3024   10.1683   84.6184
2020  42   7 -121.3028   10.1683   84.6187
2020  42   8 -121.3031   10.1683   84.6189
2020  42   9 -121.3034   10.1683   84.6191
2020  42  10 -121.3038   10.1683   84.6194
2020  42  11 -121.3041   10.1683   84.6196
2020  42  12 -121.3044   10.1683   84.6198
2020  42  13 -121.3047   10.1683   84.6201
2020  42  14 -121.3051   10.1683   84.6203
2020  42  15 -121.3054   10.1683   84.6206
2020  42  16 -121.3058   10.1683   84.6208
2020  42  17 -121.3061   10.1683   84.6210
2020  42  18 -121.3064   10.1683   84.6213
2020  42  19 -121.3068   10.1683   84.6215
2020  42  20 -121.3071   10.1683   84.6218
2020  42  21 -121.3074   10.1683   84.6220
2020  42  22 -121.3077   10.1682   84.6222
2020  42  23 -121.3081   10.1683   84.6225
2020  43   0 -121.3084   10.1682   84.6227
2020  43   1 -121.3087   10.1682   84.6230
2020  43   2 -121.3091   10.1682   84.6232
2020  43   3 -121.3094   10.1683   84.6234
2020  43   4 -121.3097   10.1683   84.6237
2020  43   5 -121.3100   10.1682   84.6239
2020  43   6 -121.3104   10.1683   84.6241
2020  43   7 -121.3107   10.1682   84.6244
2020  43   8 -121.3110   10.1682   84.6246
2020  43   9 -121.3114   10.1682   84.6249
2020  43  10 -121.3117   10.1682   84.6251
2020  43  11 -121.3120   10.1682   84.6253
2020  43  12 -121.3124   10.1682   84.6256
2020  43  13 -121.3127   10.1682   84.6258
2020  43  14 -121.3130   10.1682   84.6261
2020  43  15 -121.3133   10.1682   84.6263
2020  43  16 -121.3137   10.1682   84.6265
2020  43  17 -121.3140   10.1682   84.6268
2020  43  18 -121.3143   10.1682   84.6270
2020  43  19 -121.3147   10.1682   84.6273
2020  43  20 -121.3150   10.1682   84.6275
2020  43  21 -121.3153   10.1682   84.6277
2020  43  22 -121.3157   10.1682   84.6280
2020  43  23 -121.3160   10.1682   84.6282
2020  44   0 -121.3163   10.1682   84.6285
2020  44   1 -121.3167   10.1682   84.6287
2020  44   2 -121.3170   10.1682   84.6289
2020  44   3 -121.3173   10.1682   84.6292
2020  44   4 -121.3176   10.1682   84.6294
2020  44   5 -121.3180   10.1682   84.6297
2020  44   6 -121.3183   10.1682   84.6299
2020  44   7 -121.3186   10.1682   84.6301
2020  44   8 -121.3190   10.1682   84.6304
2020  44   9 -121.3193   10.1682   84.6306
2020  44  10 -121.3196   10.1682   84.6308
2020  44  11 -121.3199   10.1682   84.6311
2020  44  12 -121.3203   10.1682   84.6313
2020  44  13 -121.3206   10.1682   84.6316
